text,path,num_frames,width,height,trajectory_maps_path,videoid,mask_start_index,mask_end_index,box_path
the striped zebra moving in the opposite direction and then making a rightward turn,/datadrive2/MeViS_release/train/JPEGImages/eb3f05995bd2,25,1920,842,/datadrive2/MeViS_release/train/masks/eb3f05995bd2/20,eb3f05995bd2_20,0,24,/datadrive2/MeViS_release/train/boxes/eb3f05995bd2/20
the zebra walking backwards and subsequently making a turn to the right,/datadrive2/MeViS_release/train/JPEGImages/eb3f05995bd2,25,1920,842,/datadrive2/MeViS_release/train/masks/eb3f05995bd2/21,eb3f05995bd2_21,0,24,/datadrive2/MeViS_release/train/boxes/eb3f05995bd2/21
the zebra retreating and then making a right turn,/datadrive2/MeViS_release/train/JPEGImages/eb3f05995bd2,25,1920,842,/datadrive2/MeViS_release/train/masks/eb3f05995bd2/22,eb3f05995bd2_22,0,24,/datadrive2/MeViS_release/train/boxes/eb3f05995bd2/22
the striped zebra reversing and then making a rightward turn,/datadrive2/MeViS_release/train/JPEGImages/eb3f05995bd2,25,1920,842,/datadrive2/MeViS_release/train/masks/eb3f05995bd2/23,eb3f05995bd2_23,0,24,/datadrive2/MeViS_release/train/boxes/eb3f05995bd2/23
the zebra moving towards the back and then executing a rightward turn,/datadrive2/MeViS_release/train/JPEGImages/eb3f05995bd2,25,1920,842,/datadrive2/MeViS_release/train/masks/eb3f05995bd2/24,eb3f05995bd2_24,0,24,/datadrive2/MeViS_release/train/boxes/eb3f05995bd2/24
the zebra stepping in reverse and then making a rightward rotation,/datadrive2/MeViS_release/train/JPEGImages/eb3f05995bd2,25,1920,842,/datadrive2/MeViS_release/train/masks/eb3f05995bd2/25,eb3f05995bd2_25,0,24,/datadrive2/MeViS_release/train/boxes/eb3f05995bd2/25
the zebra that stands in place facing the right and then walks to the right,/datadrive2/MeViS_release/train/JPEGImages/eb3f05995bd2,25,1920,842,/datadrive2/MeViS_release/train/masks/eb3f05995bd2/26,eb3f05995bd2_26,0,24,/datadrive2/MeViS_release/train/boxes/eb3f05995bd2/26
the striped zebra that remains stationary facing the right and then proceeds to walk in that direction,/datadrive2/MeViS_release/train/JPEGImages/eb3f05995bd2,25,1920,842,/datadrive2/MeViS_release/train/masks/eb3f05995bd2/27,eb3f05995bd2_27,0,24,/datadrive2/MeViS_release/train/boxes/eb3f05995bd2/27
the zebra that starts by standing in place facing the right and then moves to the right,/datadrive2/MeViS_release/train/JPEGImages/eb3f05995bd2,25,1920,842,/datadrive2/MeViS_release/train/masks/eb3f05995bd2/28,eb3f05995bd2_28,0,24,/datadrive2/MeViS_release/train/boxes/eb3f05995bd2/28
the zebra that initially stands facing the right and then walks towards the right,/datadrive2/MeViS_release/train/JPEGImages/eb3f05995bd2,25,1920,842,/datadrive2/MeViS_release/train/masks/eb3f05995bd2/29,eb3f05995bd2_29,0,24,/datadrive2/MeViS_release/train/boxes/eb3f05995bd2/29
the striped zebra that begins by facing the right and then proceeds to walk in that direction,/datadrive2/MeViS_release/train/JPEGImages/eb3f05995bd2,25,1920,842,/datadrive2/MeViS_release/train/masks/eb3f05995bd2/30,eb3f05995bd2_30,0,24,/datadrive2/MeViS_release/train/boxes/eb3f05995bd2/30
the zebra that first turns to the right while standing in place and then walks in that direction,/datadrive2/MeViS_release/train/JPEGImages/eb3f05995bd2,25,1920,842,/datadrive2/MeViS_release/train/masks/eb3f05995bd2/31,eb3f05995bd2_31,0,24,/datadrive2/MeViS_release/train/boxes/eb3f05995bd2/31
the zebra that starts by facing the right while stationary and then moves in that direction,/datadrive2/MeViS_release/train/JPEGImages/eb3f05995bd2,25,1920,842,/datadrive2/MeViS_release/train/masks/eb3f05995bd2/32,eb3f05995bd2_32,0,24,/datadrive2/MeViS_release/train/boxes/eb3f05995bd2/32
the striped zebra that remains in place facing the right and then walks towards the right,/datadrive2/MeViS_release/train/JPEGImages/eb3f05995bd2,25,1920,842,/datadrive2/MeViS_release/train/masks/eb3f05995bd2/33,eb3f05995bd2_33,0,24,/datadrive2/MeViS_release/train/boxes/eb3f05995bd2/33
the zebra that initially stands still facing the right and then walks to the right,/datadrive2/MeViS_release/train/JPEGImages/eb3f05995bd2,25,1920,842,/datadrive2/MeViS_release/train/masks/eb3f05995bd2/34,eb3f05995bd2_34,0,24,/datadrive2/MeViS_release/train/boxes/eb3f05995bd2/34
the zebra that first walks to the right after facing in that direction while stationary,/datadrive2/MeViS_release/train/JPEGImages/eb3f05995bd2,25,1920,842,/datadrive2/MeViS_release/train/masks/eb3f05995bd2/35,eb3f05995bd2_35,0,24,/datadrive2/MeViS_release/train/boxes/eb3f05995bd2/35
the two moving zebras,/datadrive2/MeViS_release/train/JPEGImages/eb3f05995bd2,25,1920,842,/datadrive2/MeViS_release/train/masks/eb3f05995bd2/36,eb3f05995bd2_36,0,24,/datadrive2/MeViS_release/train/boxes/eb3f05995bd2/36
the pair of zebras in motion,/datadrive2/MeViS_release/train/JPEGImages/eb3f05995bd2,25,1920,842,/datadrive2/MeViS_release/train/masks/eb3f05995bd2/37,eb3f05995bd2_37,0,24,/datadrive2/MeViS_release/train/boxes/eb3f05995bd2/37
the duo of walking zebras.,/datadrive2/MeViS_release/train/JPEGImages/eb3f05995bd2,25,1920,842,/datadrive2/MeViS_release/train/masks/eb3f05995bd2/38,eb3f05995bd2_38,0,24,/datadrive2/MeViS_release/train/boxes/eb3f05995bd2/38
the two zebras on the move,/datadrive2/MeViS_release/train/JPEGImages/eb3f05995bd2,25,1920,842,/datadrive2/MeViS_release/train/masks/eb3f05995bd2/39,eb3f05995bd2_39,0,24,/datadrive2/MeViS_release/train/boxes/eb3f05995bd2/39
the pair of zebras walking,/datadrive2/MeViS_release/train/JPEGImages/eb3f05995bd2,25,1920,842,/datadrive2/MeViS_release/train/masks/eb3f05995bd2/40,eb3f05995bd2_40,0,24,/datadrive2/MeViS_release/train/boxes/eb3f05995bd2/40
the two zebras in locomotion,/datadrive2/MeViS_release/train/JPEGImages/eb3f05995bd2,25,1920,842,/datadrive2/MeViS_release/train/masks/eb3f05995bd2/41,eb3f05995bd2_41,0,24,/datadrive2/MeViS_release/train/boxes/eb3f05995bd2/41
the duo of moving zebras,/datadrive2/MeViS_release/train/JPEGImages/eb3f05995bd2,25,1920,842,/datadrive2/MeViS_release/train/masks/eb3f05995bd2/42,eb3f05995bd2_42,0,24,/datadrive2/MeViS_release/train/boxes/eb3f05995bd2/42
the zebras that are walking,/datadrive2/MeViS_release/train/JPEGImages/eb3f05995bd2,25,1920,842,/datadrive2/MeViS_release/train/masks/eb3f05995bd2/43,eb3f05995bd2_43,0,24,/datadrive2/MeViS_release/train/boxes/eb3f05995bd2/43
the two zebras in motion,/datadrive2/MeViS_release/train/JPEGImages/eb3f05995bd2,25,1920,842,/datadrive2/MeViS_release/train/masks/eb3f05995bd2/44,eb3f05995bd2_44,0,24,/datadrive2/MeViS_release/train/boxes/eb3f05995bd2/44
the pair of zebras on the move,/datadrive2/MeViS_release/train/JPEGImages/eb3f05995bd2,25,1920,842,/datadrive2/MeViS_release/train/masks/eb3f05995bd2/45,eb3f05995bd2_45,0,24,/datadrive2/MeViS_release/train/boxes/eb3f05995bd2/45
the zebra that first turns towards the right while standing in place and then walks in that direction,/datadrive2/MeViS_release/train/JPEGImages/eb3f05995bd2,25,1920,842,/datadrive2/MeViS_release/train/masks/eb3f05995bd2/46,eb3f05995bd2_46,0,24,/datadrive2/MeViS_release/train/boxes/eb3f05995bd2/46
the zebra that first walks towards the right after facing in that direction while stationary,/datadrive2/MeViS_release/train/JPEGImages/eb3f05995bd2,25,1920,842,/datadrive2/MeViS_release/train/masks/eb3f05995bd2/47,eb3f05995bd2_47,0,24,/datadrive2/MeViS_release/train/boxes/eb3f05995bd2/47
the two zebras on the go,/datadrive2/MeViS_release/train/JPEGImages/eb3f05995bd2,25,1920,842,/datadrive2/MeViS_release/train/masks/eb3f05995bd2/48,eb3f05995bd2_48,0,24,/datadrive2/MeViS_release/train/boxes/eb3f05995bd2/48
person sitting motionless,/datadrive2/MeViS_release/train/JPEGImages/ccab2f9b76b4,90,854,480,/datadrive2/MeViS_release/train/masks/ccab2f9b76b4/0,ccab2f9b76b4_0,0,89,/datadrive2/MeViS_release/train/boxes/ccab2f9b76b4/0
the pair of zebras on the go,/datadrive2/MeViS_release/train/JPEGImages/eb3f05995bd2,25,1920,842,/datadrive2/MeViS_release/train/masks/eb3f05995bd2/49,eb3f05995bd2_49,0,24,/datadrive2/MeViS_release/train/boxes/eb3f05995bd2/49
baby standing with hands on pole,/datadrive2/MeViS_release/train/JPEGImages/ccab2f9b76b4,90,854,480,/datadrive2/MeViS_release/train/masks/ccab2f9b76b4/1,ccab2f9b76b4_1,0,89,/datadrive2/MeViS_release/train/boxes/ccab2f9b76b4/1
a sitting lady,/datadrive2/MeViS_release/train/JPEGImages/ccab2f9b76b4,90,854,480,/datadrive2/MeViS_release/train/masks/ccab2f9b76b4/2,ccab2f9b76b4_2,0,89,/datadrive2/MeViS_release/train/boxes/ccab2f9b76b4/2
a baby pushing a trolley,/datadrive2/MeViS_release/train/JPEGImages/ccab2f9b76b4,90,854,480,/datadrive2/MeViS_release/train/masks/ccab2f9b76b4/3,ccab2f9b76b4_3,0,89,/datadrive2/MeViS_release/train/boxes/ccab2f9b76b4/3
human sitting motionless,/datadrive2/MeViS_release/train/JPEGImages/ccab2f9b76b4,90,854,480,/datadrive2/MeViS_release/train/masks/ccab2f9b76b4/4,ccab2f9b76b4_4,0,89,/datadrive2/MeViS_release/train/boxes/ccab2f9b76b4/4
baby staying with hands on pole,/datadrive2/MeViS_release/train/JPEGImages/ccab2f9b76b4,90,854,480,/datadrive2/MeViS_release/train/masks/ccab2f9b76b4/5,ccab2f9b76b4_5,0,89,/datadrive2/MeViS_release/train/boxes/ccab2f9b76b4/5
person seated motionless,/datadrive2/MeViS_release/train/JPEGImages/ccab2f9b76b4,90,854,480,/datadrive2/MeViS_release/train/masks/ccab2f9b76b4/6,ccab2f9b76b4_6,0,89,/datadrive2/MeViS_release/train/boxes/ccab2f9b76b4/6
a seated lady,/datadrive2/MeViS_release/train/JPEGImages/ccab2f9b76b4,90,854,480,/datadrive2/MeViS_release/train/masks/ccab2f9b76b4/7,ccab2f9b76b4_7,0,89,/datadrive2/MeViS_release/train/boxes/ccab2f9b76b4/7
a baby shoving a trolley,/datadrive2/MeViS_release/train/JPEGImages/ccab2f9b76b4,90,854,480,/datadrive2/MeViS_release/train/masks/ccab2f9b76b4/8,ccab2f9b76b4_8,0,89,/datadrive2/MeViS_release/train/boxes/ccab2f9b76b4/8
human seated motionless,/datadrive2/MeViS_release/train/JPEGImages/ccab2f9b76b4,90,854,480,/datadrive2/MeViS_release/train/masks/ccab2f9b76b4/9,ccab2f9b76b4_9,0,89,/datadrive2/MeViS_release/train/boxes/ccab2f9b76b4/9
turtle swimming around,/datadrive2/MeViS_release/train/JPEGImages/3f022e740ed9,25,1080,1754,/datadrive2/MeViS_release/train/masks/3f022e740ed9/0,3f022e740ed9_0,0,24,/datadrive2/MeViS_release/train/boxes/3f022e740ed9/0
person standing still,/datadrive2/MeViS_release/train/JPEGImages/3f022e740ed9,25,1080,1754,/datadrive2/MeViS_release/train/masks/3f022e740ed9/1,3f022e740ed9_1,0,24,/datadrive2/MeViS_release/train/boxes/3f022e740ed9/1
turtle swim left,/datadrive2/MeViS_release/train/JPEGImages/3f022e740ed9,25,1080,1754,/datadrive2/MeViS_release/train/masks/3f022e740ed9/2,3f022e740ed9_2,0,24,/datadrive2/MeViS_release/train/boxes/3f022e740ed9/2
turtle swim down,/datadrive2/MeViS_release/train/JPEGImages/3f022e740ed9,25,1080,1754,/datadrive2/MeViS_release/train/masks/3f022e740ed9/3,3f022e740ed9_3,0,24,/datadrive2/MeViS_release/train/boxes/3f022e740ed9/3
turtle swim around,/datadrive2/MeViS_release/train/JPEGImages/3f022e740ed9,25,1080,1754,/datadrive2/MeViS_release/train/masks/3f022e740ed9/4,3f022e740ed9_4,0,24,/datadrive2/MeViS_release/train/boxes/3f022e740ed9/4
person stand still,/datadrive2/MeViS_release/train/JPEGImages/3f022e740ed9,25,1080,1754,/datadrive2/MeViS_release/train/masks/3f022e740ed9/5,3f022e740ed9_5,0,24,/datadrive2/MeViS_release/train/boxes/3f022e740ed9/5
"the biggest turtle, it's moving backwards",/datadrive2/MeViS_release/train/JPEGImages/3f022e740ed9,25,1080,1754,/datadrive2/MeViS_release/train/masks/3f022e740ed9/6,3f022e740ed9_6,0,24,/datadrive2/MeViS_release/train/boxes/3f022e740ed9/6
people watching outside the pool,/datadrive2/MeViS_release/train/JPEGImages/3f022e740ed9,25,1080,1754,/datadrive2/MeViS_release/train/masks/3f022e740ed9/8,3f022e740ed9_8,0,24,/datadrive2/MeViS_release/train/boxes/3f022e740ed9/8
turtles floating on the water surface,/datadrive2/MeViS_release/train/JPEGImages/3f022e740ed9,25,1080,1754,/datadrive2/MeViS_release/train/masks/3f022e740ed9/7,3f022e740ed9_7,0,24,/datadrive2/MeViS_release/train/boxes/3f022e740ed9/7
person staying in place without changing position,/datadrive2/MeViS_release/train/JPEGImages/3f022e740ed9,25,1080,1754,/datadrive2/MeViS_release/train/masks/3f022e740ed9/9,3f022e740ed9_9,0,24,/datadrive2/MeViS_release/train/boxes/3f022e740ed9/9
elephant drinking water then walking into pool,/datadrive2/MeViS_release/train/JPEGImages/43ea9f5846c9,100,1920,1080,/datadrive2/MeViS_release/train/masks/43ea9f5846c9/0,43ea9f5846c9_0,0,99,/datadrive2/MeViS_release/train/boxes/43ea9f5846c9/0
elephant walking around then into pool,/datadrive2/MeViS_release/train/JPEGImages/43ea9f5846c9,100,1920,1080,/datadrive2/MeViS_release/train/masks/43ea9f5846c9/1,43ea9f5846c9_1,0,99,/datadrive2/MeViS_release/train/boxes/43ea9f5846c9/1
small animal floating in water,/datadrive2/MeViS_release/train/JPEGImages/43ea9f5846c9,100,1920,1080,/datadrive2/MeViS_release/train/masks/43ea9f5846c9/2,43ea9f5846c9_2,0,99,/datadrive2/MeViS_release/train/boxes/43ea9f5846c9/2
elephant walking around,/datadrive2/MeViS_release/train/JPEGImages/43ea9f5846c9,100,1920,1080,/datadrive2/MeViS_release/train/masks/43ea9f5846c9/3,43ea9f5846c9_3,0,99,/datadrive2/MeViS_release/train/boxes/43ea9f5846c9/3
"elephant stand and drink water, then walk towards the water",/datadrive2/MeViS_release/train/JPEGImages/43ea9f5846c9,100,1920,1080,/datadrive2/MeViS_release/train/masks/43ea9f5846c9/4,43ea9f5846c9_4,0,99,/datadrive2/MeViS_release/train/boxes/43ea9f5846c9/4
"elephant moves around, then drinks water, then walks towards the water",/datadrive2/MeViS_release/train/JPEGImages/43ea9f5846c9,100,1920,1080,/datadrive2/MeViS_release/train/masks/43ea9f5846c9/5,43ea9f5846c9_5,0,99,/datadrive2/MeViS_release/train/boxes/43ea9f5846c9/5
elephant swim in the water,/datadrive2/MeViS_release/train/JPEGImages/43ea9f5846c9,100,1920,1080,/datadrive2/MeViS_release/train/masks/43ea9f5846c9/6,43ea9f5846c9_6,0,99,/datadrive2/MeViS_release/train/boxes/43ea9f5846c9/6
elephant moves around,/datadrive2/MeViS_release/train/JPEGImages/43ea9f5846c9,100,1920,1080,/datadrive2/MeViS_release/train/masks/43ea9f5846c9/7,43ea9f5846c9_7,0,99,/datadrive2/MeViS_release/train/boxes/43ea9f5846c9/7
first elephant at the water's edge,/datadrive2/MeViS_release/train/JPEGImages/43ea9f5846c9,100,1920,1080,/datadrive2/MeViS_release/train/masks/43ea9f5846c9/8,43ea9f5846c9_8,0,99,/datadrive2/MeViS_release/train/boxes/43ea9f5846c9/8
run over and follow the elephant into the water,/datadrive2/MeViS_release/train/JPEGImages/43ea9f5846c9,100,1920,1080,/datadrive2/MeViS_release/train/masks/43ea9f5846c9/9,43ea9f5846c9_9,0,99,/datadrive2/MeViS_release/train/boxes/43ea9f5846c9/9
an elephant in the water,/datadrive2/MeViS_release/train/JPEGImages/43ea9f5846c9,100,1920,1080,/datadrive2/MeViS_release/train/masks/43ea9f5846c9/10,43ea9f5846c9_10,0,99,/datadrive2/MeViS_release/train/boxes/43ea9f5846c9/10
elephant walking in the distance,/datadrive2/MeViS_release/train/JPEGImages/43ea9f5846c9,100,1920,1080,/datadrive2/MeViS_release/train/masks/43ea9f5846c9/11,43ea9f5846c9_11,0,99,/datadrive2/MeViS_release/train/boxes/43ea9f5846c9/11
drinking water then run into the pool,/datadrive2/MeViS_release/train/JPEGImages/43ea9f5846c9,100,1920,1080,/datadrive2/MeViS_release/train/masks/43ea9f5846c9/12,43ea9f5846c9_12,0,99,/datadrive2/MeViS_release/train/boxes/43ea9f5846c9/12
"run towards us then run back, then run into the pool",/datadrive2/MeViS_release/train/JPEGImages/43ea9f5846c9,100,1920,1080,/datadrive2/MeViS_release/train/masks/43ea9f5846c9/13,43ea9f5846c9_13,0,99,/datadrive2/MeViS_release/train/boxes/43ea9f5846c9/13
the two elephants that descend from the shore into the water pool.,/datadrive2/MeViS_release/train/JPEGImages/43ea9f5846c9,100,1920,1080,/datadrive2/MeViS_release/train/masks/43ea9f5846c9/14,43ea9f5846c9_14,0,99,/datadrive2/MeViS_release/train/boxes/43ea9f5846c9/14
the pair of elephants that submerge from the bank into the pool.,/datadrive2/MeViS_release/train/JPEGImages/43ea9f5846c9,100,1920,1080,/datadrive2/MeViS_release/train/masks/43ea9f5846c9/15,43ea9f5846c9_15,0,99,/datadrive2/MeViS_release/train/boxes/43ea9f5846c9/15
the two elephants that transition from the shoreline to the water pool.,/datadrive2/MeViS_release/train/JPEGImages/43ea9f5846c9,100,1920,1080,/datadrive2/MeViS_release/train/masks/43ea9f5846c9/16,43ea9f5846c9_16,0,99,/datadrive2/MeViS_release/train/boxes/43ea9f5846c9/16
the duo of elephants that descend into the water pool from the bank.,/datadrive2/MeViS_release/train/JPEGImages/43ea9f5846c9,100,1920,1080,/datadrive2/MeViS_release/train/masks/43ea9f5846c9/17,43ea9f5846c9_17,0,99,/datadrive2/MeViS_release/train/boxes/43ea9f5846c9/17
the pair of elephants that move from the edge of the water into the pool.,/datadrive2/MeViS_release/train/JPEGImages/43ea9f5846c9,100,1920,1080,/datadrive2/MeViS_release/train/masks/43ea9f5846c9/18,43ea9f5846c9_18,0,99,/datadrive2/MeViS_release/train/boxes/43ea9f5846c9/18
the young elephant that remains in the water.,/datadrive2/MeViS_release/train/JPEGImages/43ea9f5846c9,100,1920,1080,/datadrive2/MeViS_release/train/masks/43ea9f5846c9/19,43ea9f5846c9_19,0,99,/datadrive2/MeViS_release/train/boxes/43ea9f5846c9/19
the small elephant that stays submerged in the water.,/datadrive2/MeViS_release/train/JPEGImages/43ea9f5846c9,100,1920,1080,/datadrive2/MeViS_release/train/masks/43ea9f5846c9/20,43ea9f5846c9_20,0,99,/datadrive2/MeViS_release/train/boxes/43ea9f5846c9/20
cars are moving on road,/datadrive2/MeViS_release/train/JPEGImages/67579100be5f,40,1280,720,/datadrive2/MeViS_release/train/masks/67579100be5f/0,67579100be5f_0,0,39,/datadrive2/MeViS_release/train/boxes/67579100be5f/0
a white truck is moving fast but stops after a car,/datadrive2/MeViS_release/train/JPEGImages/67579100be5f,40,1280,720,/datadrive2/MeViS_release/train/masks/67579100be5f/1,67579100be5f_1,0,39,/datadrive2/MeViS_release/train/boxes/67579100be5f/1
the little elephant that continues to be in the water.,/datadrive2/MeViS_release/train/JPEGImages/43ea9f5846c9,100,1920,1080,/datadrive2/MeViS_release/train/masks/43ea9f5846c9/21,43ea9f5846c9_21,0,99,/datadrive2/MeViS_release/train/boxes/43ea9f5846c9/21
"black car move in front of us first, then surpassed by us",/datadrive2/MeViS_release/train/JPEGImages/67579100be5f,40,1280,720,/datadrive2/MeViS_release/train/masks/67579100be5f/2,67579100be5f_2,0,39,/datadrive2/MeViS_release/train/boxes/67579100be5f/2
jeep move in front of us then surpassed by us,/datadrive2/MeViS_release/train/JPEGImages/67579100be5f,40,1280,720,/datadrive2/MeViS_release/train/masks/67579100be5f/3,67579100be5f_3,0,39,/datadrive2/MeViS_release/train/boxes/67579100be5f/3
cars are shifting on road,/datadrive2/MeViS_release/train/JPEGImages/67579100be5f,40,1280,720,/datadrive2/MeViS_release/train/masks/67579100be5f/4,67579100be5f_4,0,39,/datadrive2/MeViS_release/train/boxes/67579100be5f/4
a white truck is shifting fast but stops after a car,/datadrive2/MeViS_release/train/JPEGImages/67579100be5f,40,1280,720,/datadrive2/MeViS_release/train/masks/67579100be5f/5,67579100be5f_5,0,39,/datadrive2/MeViS_release/train/boxes/67579100be5f/5
the baby elephant that remains in the water all along.,/datadrive2/MeViS_release/train/JPEGImages/43ea9f5846c9,100,1920,1080,/datadrive2/MeViS_release/train/masks/43ea9f5846c9/22,43ea9f5846c9_22,0,99,/datadrive2/MeViS_release/train/boxes/43ea9f5846c9/22
