text,path,num_frames,width,height,trajectory_maps_path,videoid,mask_start_index,mask_end_index,box_path
boat shift forward from right-side to left-side,/datadrive2/MeViS_release/train/JPEGImages/952f0ee83a37,143,1920,1080,/datadrive2/MeViS_release/train/masks/952f0ee83a37/27,952f0ee83a37_27,0,142,/datadrive2/MeViS_release/train/boxes/952f0ee83a37/27
the woman who walked to the right.,/datadrive2/MeViS_release/train/JPEGImages/952f0ee83a37,143,1920,1080,/datadrive2/MeViS_release/train/masks/952f0ee83a37/28,952f0ee83a37_28,0,142,/datadrive2/MeViS_release/train/boxes/952f0ee83a37/28
the woman who moved towards the right.,/datadrive2/MeViS_release/train/JPEGImages/952f0ee83a37,143,1920,1080,/datadrive2/MeViS_release/train/masks/952f0ee83a37/29,952f0ee83a37_29,0,142,/datadrive2/MeViS_release/train/boxes/952f0ee83a37/29
the woman standing on the right side.,/datadrive2/MeViS_release/train/JPEGImages/952f0ee83a37,143,1920,1080,/datadrive2/MeViS_release/train/masks/952f0ee83a37/30,952f0ee83a37_30,0,142,/datadrive2/MeViS_release/train/boxes/952f0ee83a37/30
the woman who went to the right side.,/datadrive2/MeViS_release/train/JPEGImages/952f0ee83a37,143,1920,1080,/datadrive2/MeViS_release/train/masks/952f0ee83a37/31,952f0ee83a37_31,0,142,/datadrive2/MeViS_release/train/boxes/952f0ee83a37/31
the woman who walked over to the right.,/datadrive2/MeViS_release/train/JPEGImages/952f0ee83a37,143,1920,1080,/datadrive2/MeViS_release/train/masks/952f0ee83a37/32,952f0ee83a37_32,0,142,/datadrive2/MeViS_release/train/boxes/952f0ee83a37/32
the boat departing from the shore.,/datadrive2/MeViS_release/train/JPEGImages/952f0ee83a37,143,1920,1080,/datadrive2/MeViS_release/train/masks/952f0ee83a37/33,952f0ee83a37_33,0,142,/datadrive2/MeViS_release/train/boxes/952f0ee83a37/33
the boat setting off from the bank.,/datadrive2/MeViS_release/train/JPEGImages/952f0ee83a37,143,1920,1080,/datadrive2/MeViS_release/train/masks/952f0ee83a37/34,952f0ee83a37_34,0,142,/datadrive2/MeViS_release/train/boxes/952f0ee83a37/34
the vessel leaving the shoreline.,/datadrive2/MeViS_release/train/JPEGImages/952f0ee83a37,143,1920,1080,/datadrive2/MeViS_release/train/masks/952f0ee83a37/35,952f0ee83a37_35,0,142,/datadrive2/MeViS_release/train/boxes/952f0ee83a37/35
the ship starting its journey from the waterfront.,/datadrive2/MeViS_release/train/JPEGImages/952f0ee83a37,143,1920,1080,/datadrive2/MeViS_release/train/masks/952f0ee83a37/36,952f0ee83a37_36,0,142,/datadrive2/MeViS_release/train/boxes/952f0ee83a37/36
the boat sailing away from the coast.,/datadrive2/MeViS_release/train/JPEGImages/952f0ee83a37,143,1920,1080,/datadrive2/MeViS_release/train/masks/952f0ee83a37/37,952f0ee83a37_37,0,142,/datadrive2/MeViS_release/train/boxes/952f0ee83a37/37
the boat heading leftwards.,/datadrive2/MeViS_release/train/JPEGImages/952f0ee83a37,143,1920,1080,/datadrive2/MeViS_release/train/masks/952f0ee83a37/38,952f0ee83a37_38,0,142,/datadrive2/MeViS_release/train/boxes/952f0ee83a37/38
the vessel moving to the left.,/datadrive2/MeViS_release/train/JPEGImages/952f0ee83a37,143,1920,1080,/datadrive2/MeViS_release/train/masks/952f0ee83a37/39,952f0ee83a37_39,0,142,/datadrive2/MeViS_release/train/boxes/952f0ee83a37/39
the ship traveling in the left direction.,/datadrive2/MeViS_release/train/JPEGImages/952f0ee83a37,143,1920,1080,/datadrive2/MeViS_release/train/masks/952f0ee83a37/40,952f0ee83a37_40,0,142,/datadrive2/MeViS_release/train/boxes/952f0ee83a37/40
"the boat in motion, going left.",/datadrive2/MeViS_release/train/JPEGImages/952f0ee83a37,143,1920,1080,/datadrive2/MeViS_release/train/masks/952f0ee83a37/41,952f0ee83a37_41,0,142,/datadrive2/MeViS_release/train/boxes/952f0ee83a37/41
the sailing vessel progressing to the left.,/datadrive2/MeViS_release/train/JPEGImages/952f0ee83a37,143,1920,1080,/datadrive2/MeViS_release/train/masks/952f0ee83a37/42,952f0ee83a37_42,0,142,/datadrive2/MeViS_release/train/boxes/952f0ee83a37/42
girl walking forward from left towards the right then looking in front,/datadrive2/MeViS_release/train/JPEGImages/952f0ee83a37,143,1920,1080,/datadrive2/MeViS_release/train/masks/952f0ee83a37/43,952f0ee83a37_43,0,142,/datadrive2/MeViS_release/train/boxes/952f0ee83a37/43
person seated in boat,/datadrive2/MeViS_release/train/JPEGImages/952f0ee83a37,143,1920,1080,/datadrive2/MeViS_release/train/masks/952f0ee83a37/44,952f0ee83a37_44,0,142,/datadrive2/MeViS_release/train/boxes/952f0ee83a37/44
woman in red walking from left towards the right and standing for photoing,/datadrive2/MeViS_release/train/JPEGImages/952f0ee83a37,143,1920,1080,/datadrive2/MeViS_release/train/masks/952f0ee83a37/45,952f0ee83a37_45,0,142,/datadrive2/MeViS_release/train/boxes/952f0ee83a37/45
woman in red walks from left towards the right and then stands to take pictures,/datadrive2/MeViS_release/train/JPEGImages/952f0ee83a37,143,1920,1080,/datadrive2/MeViS_release/train/masks/952f0ee83a37/46,952f0ee83a37_46,0,142,/datadrive2/MeViS_release/train/boxes/952f0ee83a37/46
zebra looking behind,/datadrive2/MeViS_release/train/JPEGImages/fad7ec6d1c11,55,1080,853,/datadrive2/MeViS_release/train/masks/fad7ec6d1c11/1,fad7ec6d1c11_1,0,54,/datadrive2/MeViS_release/train/boxes/fad7ec6d1c11/1
zebra moving around fighting another zebra,/datadrive2/MeViS_release/train/JPEGImages/fad7ec6d1c11,55,1080,853,/datadrive2/MeViS_release/train/masks/fad7ec6d1c11/0,fad7ec6d1c11_0,0,54,/datadrive2/MeViS_release/train/boxes/fad7ec6d1c11/0
zebra stand,/datadrive2/MeViS_release/train/JPEGImages/fad7ec6d1c11,55,1080,853,/datadrive2/MeViS_release/train/masks/fad7ec6d1c11/3,fad7ec6d1c11_3,0,54,/datadrive2/MeViS_release/train/boxes/fad7ec6d1c11/3
zebra fight then to the left,/datadrive2/MeViS_release/train/JPEGImages/fad7ec6d1c11,55,1080,853,/datadrive2/MeViS_release/train/masks/fad7ec6d1c11/2,fad7ec6d1c11_2,0,54,/datadrive2/MeViS_release/train/boxes/fad7ec6d1c11/2
the zebra near the two zebras fighting and chasing,/datadrive2/MeViS_release/train/JPEGImages/fad7ec6d1c11,55,1080,853,/datadrive2/MeViS_release/train/masks/fad7ec6d1c11/5,fad7ec6d1c11_5,0,54,/datadrive2/MeViS_release/train/boxes/fad7ec6d1c11/5
two zebras fighting and chasing,/datadrive2/MeViS_release/train/JPEGImages/fad7ec6d1c11,55,1080,853,/datadrive2/MeViS_release/train/masks/fad7ec6d1c11/4,fad7ec6d1c11_4,0,54,/datadrive2/MeViS_release/train/boxes/fad7ec6d1c11/4
women walk towards the right then pose,/datadrive2/MeViS_release/train/JPEGImages/952f0ee83a37,143,1920,1080,/datadrive2/MeViS_release/train/masks/952f0ee83a37/47,952f0ee83a37_47,0,142,/datadrive2/MeViS_release/train/boxes/952f0ee83a37/47
two zebra fighting,/datadrive2/MeViS_release/train/JPEGImages/fad7ec6d1c11,55,1080,853,/datadrive2/MeViS_release/train/masks/fad7ec6d1c11/6,fad7ec6d1c11_6,0,54,/datadrive2/MeViS_release/train/boxes/fad7ec6d1c11/6
the two zebras that are currently fighting.,/datadrive2/MeViS_release/train/JPEGImages/fad7ec6d1c11,55,1080,853,/datadrive2/MeViS_release/train/masks/fad7ec6d1c11/7,fad7ec6d1c11_7,0,54,/datadrive2/MeViS_release/train/boxes/fad7ec6d1c11/7
the pair of zebras engaged in a struggle.,/datadrive2/MeViS_release/train/JPEGImages/fad7ec6d1c11,55,1080,853,/datadrive2/MeViS_release/train/masks/fad7ec6d1c11/8,fad7ec6d1c11_8,0,54,/datadrive2/MeViS_release/train/boxes/fad7ec6d1c11/8
the woman who went towards the right side.,/datadrive2/MeViS_release/train/JPEGImages/952f0ee83a37,143,1920,1080,/datadrive2/MeViS_release/train/masks/952f0ee83a37/48,952f0ee83a37_48,0,142,/datadrive2/MeViS_release/train/boxes/952f0ee83a37/48
two zebras in the midst of a brawl.,/datadrive2/MeViS_release/train/JPEGImages/fad7ec6d1c11,55,1080,853,/datadrive2/MeViS_release/train/masks/fad7ec6d1c11/9,fad7ec6d1c11_9,0,54,/datadrive2/MeViS_release/train/boxes/fad7ec6d1c11/9
the zebras that are locked in combat.,/datadrive2/MeViS_release/train/JPEGImages/fad7ec6d1c11,55,1080,853,/datadrive2/MeViS_release/train/masks/fad7ec6d1c11/10,fad7ec6d1c11_10,0,54,/datadrive2/MeViS_release/train/boxes/fad7ec6d1c11/10
the fighting zebras.,/datadrive2/MeViS_release/train/JPEGImages/fad7ec6d1c11,55,1080,853,/datadrive2/MeViS_release/train/masks/fad7ec6d1c11/11,fad7ec6d1c11_11,0,54,/datadrive2/MeViS_release/train/boxes/fad7ec6d1c11/11
zebra moving around battling another zebra,/datadrive2/MeViS_release/train/JPEGImages/fad7ec6d1c11,55,1080,853,/datadrive2/MeViS_release/train/masks/fad7ec6d1c11/12,fad7ec6d1c11_12,0,54,/datadrive2/MeViS_release/train/boxes/fad7ec6d1c11/12
the zebra near the two zebras battling and chasing,/datadrive2/MeViS_release/train/JPEGImages/fad7ec6d1c11,55,1080,853,/datadrive2/MeViS_release/train/masks/fad7ec6d1c11/14,fad7ec6d1c11_14,0,54,/datadrive2/MeViS_release/train/boxes/fad7ec6d1c11/14
two zebras battling and chasing,/datadrive2/MeViS_release/train/JPEGImages/fad7ec6d1c11,55,1080,853,/datadrive2/MeViS_release/train/masks/fad7ec6d1c11/13,fad7ec6d1c11_13,0,54,/datadrive2/MeViS_release/train/boxes/fad7ec6d1c11/13
two zebra battling,/datadrive2/MeViS_release/train/JPEGImages/fad7ec6d1c11,55,1080,853,/datadrive2/MeViS_release/train/masks/fad7ec6d1c11/15,fad7ec6d1c11_15,0,54,/datadrive2/MeViS_release/train/boxes/fad7ec6d1c11/15
the two zebras that are currently battling.,/datadrive2/MeViS_release/train/JPEGImages/fad7ec6d1c11,55,1080,853,/datadrive2/MeViS_release/train/masks/fad7ec6d1c11/16,fad7ec6d1c11_16,0,54,/datadrive2/MeViS_release/train/boxes/fad7ec6d1c11/16
the battling zebras.,/datadrive2/MeViS_release/train/JPEGImages/fad7ec6d1c11,55,1080,853,/datadrive2/MeViS_release/train/masks/fad7ec6d1c11/17,fad7ec6d1c11_17,0,54,/datadrive2/MeViS_release/train/boxes/fad7ec6d1c11/17
person taking a bath,/datadrive2/MeViS_release/train/JPEGImages/91dbaac92010,90,640,480,/datadrive2/MeViS_release/train/masks/91dbaac92010/0,91dbaac92010_0,0,89,/datadrive2/MeViS_release/train/boxes/91dbaac92010/0
white bathtub,/datadrive2/MeViS_release/train/JPEGImages/91dbaac92010,90,640,480,/datadrive2/MeViS_release/train/masks/91dbaac92010/1,91dbaac92010_1,0,89,/datadrive2/MeViS_release/train/boxes/91dbaac92010/1
a person washing his foot,/datadrive2/MeViS_release/train/JPEGImages/91dbaac92010,90,640,480,/datadrive2/MeViS_release/train/masks/91dbaac92010/2,91dbaac92010_2,0,89,/datadrive2/MeViS_release/train/boxes/91dbaac92010/2
human taking a bath,/datadrive2/MeViS_release/train/JPEGImages/91dbaac92010,90,640,480,/datadrive2/MeViS_release/train/masks/91dbaac92010/3,91dbaac92010_3,0,89,/datadrive2/MeViS_release/train/boxes/91dbaac92010/3
a human washing his foot,/datadrive2/MeViS_release/train/JPEGImages/91dbaac92010,90,640,480,/datadrive2/MeViS_release/train/masks/91dbaac92010/4,91dbaac92010_4,0,89,/datadrive2/MeViS_release/train/boxes/91dbaac92010/4
the two people walking.,/datadrive2/MeViS_release/train/JPEGImages/9a0795ef6a9c,71,1280,720,/datadrive2/MeViS_release/train/masks/9a0795ef6a9c/0,9a0795ef6a9c_0,0,70,/datadrive2/MeViS_release/train/boxes/9a0795ef6a9c/0
the pair of individuals on foot.,/datadrive2/MeViS_release/train/JPEGImages/9a0795ef6a9c,71,1280,720,/datadrive2/MeViS_release/train/masks/9a0795ef6a9c/1,9a0795ef6a9c_1,0,70,/datadrive2/MeViS_release/train/boxes/9a0795ef6a9c/1
"two individuals in motion, walking.",/datadrive2/MeViS_release/train/JPEGImages/9a0795ef6a9c,71,1280,720,/datadrive2/MeViS_release/train/masks/9a0795ef6a9c/2,9a0795ef6a9c_2,0,70,/datadrive2/MeViS_release/train/boxes/9a0795ef6a9c/2
the walking duo.,/datadrive2/MeViS_release/train/JPEGImages/9a0795ef6a9c,71,1280,720,/datadrive2/MeViS_release/train/masks/9a0795ef6a9c/3,9a0795ef6a9c_3,0,70,/datadrive2/MeViS_release/train/boxes/9a0795ef6a9c/3
the two people currently strolling.,/datadrive2/MeViS_release/train/JPEGImages/9a0795ef6a9c,71,1280,720,/datadrive2/MeViS_release/train/masks/9a0795ef6a9c/4,9a0795ef6a9c_4,0,70,/datadrive2/MeViS_release/train/boxes/9a0795ef6a9c/4
the man in white clothing who is walking.,/datadrive2/MeViS_release/train/JPEGImages/9a0795ef6a9c,71,1280,720,/datadrive2/MeViS_release/train/masks/9a0795ef6a9c/5,9a0795ef6a9c_5,0,70,/datadrive2/MeViS_release/train/boxes/9a0795ef6a9c/5
"the individual dressed in white, currently on foot.",/datadrive2/MeViS_release/train/JPEGImages/9a0795ef6a9c,71,1280,720,/datadrive2/MeViS_release/train/masks/9a0795ef6a9c/6,9a0795ef6a9c_6,0,70,/datadrive2/MeViS_release/train/boxes/9a0795ef6a9c/6
"the person wearing white attire, in the act of walking.",/datadrive2/MeViS_release/train/JPEGImages/9a0795ef6a9c,71,1280,720,/datadrive2/MeViS_release/train/masks/9a0795ef6a9c/7,9a0795ef6a9c_7,0,70,/datadrive2/MeViS_release/train/boxes/9a0795ef6a9c/7
"the man with white clothes, moving on foot.",/datadrive2/MeViS_release/train/JPEGImages/9a0795ef6a9c,71,1280,720,/datadrive2/MeViS_release/train/masks/9a0795ef6a9c/8,9a0795ef6a9c_8,0,70,/datadrive2/MeViS_release/train/boxes/9a0795ef6a9c/8
the white-clad man who is currently walking.,/datadrive2/MeViS_release/train/JPEGImages/9a0795ef6a9c,71,1280,720,/datadrive2/MeViS_release/train/masks/9a0795ef6a9c/9,9a0795ef6a9c_9,0,70,/datadrive2/MeViS_release/train/boxes/9a0795ef6a9c/9
the girl in colorful clothing who is walking.,/datadrive2/MeViS_release/train/JPEGImages/9a0795ef6a9c,71,1280,720,/datadrive2/MeViS_release/train/masks/9a0795ef6a9c/10,9a0795ef6a9c_10,0,70,/datadrive2/MeViS_release/train/boxes/9a0795ef6a9c/10
"the female individual with a vibrant outfit, currently walking.",/datadrive2/MeViS_release/train/JPEGImages/9a0795ef6a9c,71,1280,720,/datadrive2/MeViS_release/train/masks/9a0795ef6a9c/11,9a0795ef6a9c_11,0,70,/datadrive2/MeViS_release/train/boxes/9a0795ef6a9c/11
"the young woman dressed in a colorful attire, in the process of walking.",/datadrive2/MeViS_release/train/JPEGImages/9a0795ef6a9c,71,1280,720,/datadrive2/MeViS_release/train/masks/9a0795ef6a9c/12,9a0795ef6a9c_12,0,70,/datadrive2/MeViS_release/train/boxes/9a0795ef6a9c/12
a girl in dark clothes is walking.,/datadrive2/MeViS_release/train/JPEGImages/9a0795ef6a9c,71,1280,720,/datadrive2/MeViS_release/train/masks/9a0795ef6a9c/13,9a0795ef6a9c_13,0,70,/datadrive2/MeViS_release/train/boxes/9a0795ef6a9c/13
a girl dressed in dark attire is walking.,/datadrive2/MeViS_release/train/JPEGImages/9a0795ef6a9c,71,1280,720,/datadrive2/MeViS_release/train/masks/9a0795ef6a9c/14,9a0795ef6a9c_14,0,70,/datadrive2/MeViS_release/train/boxes/9a0795ef6a9c/14
a girl wearing dark clothing is currently walking.,/datadrive2/MeViS_release/train/JPEGImages/9a0795ef6a9c,71,1280,720,/datadrive2/MeViS_release/train/masks/9a0795ef6a9c/15,9a0795ef6a9c_15,0,70,/datadrive2/MeViS_release/train/boxes/9a0795ef6a9c/15
there's a girl with dark clothing walking.,/datadrive2/MeViS_release/train/JPEGImages/9a0795ef6a9c,71,1280,720,/datadrive2/MeViS_release/train/masks/9a0795ef6a9c/16,9a0795ef6a9c_16,0,70,/datadrive2/MeViS_release/train/boxes/9a0795ef6a9c/16
a dark-clad girl is in the process of walking.,/datadrive2/MeViS_release/train/JPEGImages/9a0795ef6a9c,71,1280,720,/datadrive2/MeViS_release/train/masks/9a0795ef6a9c/17,9a0795ef6a9c_17,0,70,/datadrive2/MeViS_release/train/boxes/9a0795ef6a9c/17
the vehicle that is heading towards the distance.,/datadrive2/MeViS_release/train/JPEGImages/9a0795ef6a9c,71,1280,720,/datadrive2/MeViS_release/train/masks/9a0795ef6a9c/18,9a0795ef6a9c_18,0,70,/datadrive2/MeViS_release/train/boxes/9a0795ef6a9c/18
that car which is moving away into the far distance.,/datadrive2/MeViS_release/train/JPEGImages/9a0795ef6a9c,71,1280,720,/datadrive2/MeViS_release/train/masks/9a0795ef6a9c/19,9a0795ef6a9c_19,0,70,/datadrive2/MeViS_release/train/boxes/9a0795ef6a9c/19
the car which is departing and moving into the distance.,/datadrive2/MeViS_release/train/JPEGImages/9a0795ef6a9c,71,1280,720,/datadrive2/MeViS_release/train/masks/9a0795ef6a9c/20,9a0795ef6a9c_20,0,70,/datadrive2/MeViS_release/train/boxes/9a0795ef6a9c/20
the automobile that is driving off into the far horizon.,/datadrive2/MeViS_release/train/JPEGImages/9a0795ef6a9c,71,1280,720,/datadrive2/MeViS_release/train/masks/9a0795ef6a9c/21,9a0795ef6a9c_21,0,70,/datadrive2/MeViS_release/train/boxes/9a0795ef6a9c/21
that vehicle which is receding into the distant landscape.,/datadrive2/MeViS_release/train/JPEGImages/9a0795ef6a9c,71,1280,720,/datadrive2/MeViS_release/train/masks/9a0795ef6a9c/22,9a0795ef6a9c_22,0,70,/datadrive2/MeViS_release/train/boxes/9a0795ef6a9c/22
rotating comb,/datadrive2/MeViS_release/train/JPEGImages/871d70ada943,90,640,480,/datadrive2/MeViS_release/train/masks/871d70ada943/0,871d70ada943_0,0,89,/datadrive2/MeViS_release/train/boxes/871d70ada943/0
hair being combed,/datadrive2/MeViS_release/train/JPEGImages/871d70ada943,90,640,480,/datadrive2/MeViS_release/train/masks/871d70ada943/1,871d70ada943_1,0,89,/datadrive2/MeViS_release/train/boxes/871d70ada943/1
a hand combing the hair,/datadrive2/MeViS_release/train/JPEGImages/871d70ada943,90,640,480,/datadrive2/MeViS_release/train/masks/871d70ada943/2,871d70ada943_2,0,89,/datadrive2/MeViS_release/train/boxes/871d70ada943/2
the cat that runs into the room by leaping over another cat.,/datadrive2/MeViS_release/train/JPEGImages/431bd67db7e6,61,890,720,/datadrive2/MeViS_release/train/masks/431bd67db7e6/0,431bd67db7e6_0,0,60,/datadrive2/MeViS_release/train/boxes/431bd67db7e6/0
the cat that jumps over another feline to enter the room.,/datadrive2/MeViS_release/train/JPEGImages/431bd67db7e6,61,890,720,/datadrive2/MeViS_release/train/masks/431bd67db7e6/1,431bd67db7e6_1,0,60,/datadrive2/MeViS_release/train/boxes/431bd67db7e6/1
the feline that crosses over another cat and rushes into the room.,/datadrive2/MeViS_release/train/JPEGImages/431bd67db7e6,61,890,720,/datadrive2/MeViS_release/train/masks/431bd67db7e6/2,431bd67db7e6_2,0,60,/datadrive2/MeViS_release/train/boxes/431bd67db7e6/2
the cat that clears another cat to swiftly enter the room.,/datadrive2/MeViS_release/train/JPEGImages/431bd67db7e6,61,890,720,/datadrive2/MeViS_release/train/masks/431bd67db7e6/3,431bd67db7e6_3,0,60,/datadrive2/MeViS_release/train/boxes/431bd67db7e6/3
the cat that leaps over another one and dashes into the room.,/datadrive2/MeViS_release/train/JPEGImages/431bd67db7e6,61,890,720,/datadrive2/MeViS_release/train/masks/431bd67db7e6/4,431bd67db7e6_4,0,60,/datadrive2/MeViS_release/train/boxes/431bd67db7e6/4
the cat that hurdles over another cat while entering the room.,/datadrive2/MeViS_release/train/JPEGImages/431bd67db7e6,61,890,720,/datadrive2/MeViS_release/train/masks/431bd67db7e6/5,431bd67db7e6_5,0,60,/datadrive2/MeViS_release/train/boxes/431bd67db7e6/5
the cat that was passed by another cat.,/datadrive2/MeViS_release/train/JPEGImages/431bd67db7e6,61,890,720,/datadrive2/MeViS_release/train/masks/431bd67db7e6/6,431bd67db7e6_6,0,60,/datadrive2/MeViS_release/train/boxes/431bd67db7e6/6
the feline that another cat went over.,/datadrive2/MeViS_release/train/JPEGImages/431bd67db7e6,61,890,720,/datadrive2/MeViS_release/train/masks/431bd67db7e6/7,431bd67db7e6_7,0,60,/datadrive2/MeViS_release/train/boxes/431bd67db7e6/7
the cat that was crossed by another cat.,/datadrive2/MeViS_release/train/JPEGImages/431bd67db7e6,61,890,720,/datadrive2/MeViS_release/train/masks/431bd67db7e6/8,431bd67db7e6_8,0,60,/datadrive2/MeViS_release/train/boxes/431bd67db7e6/8
the cat that another cat leaped over.,/datadrive2/MeViS_release/train/JPEGImages/431bd67db7e6,61,890,720,/datadrive2/MeViS_release/train/masks/431bd67db7e6/9,431bd67db7e6_9,0,60,/datadrive2/MeViS_release/train/boxes/431bd67db7e6/9
the cat that was traversed by another cat.,/datadrive2/MeViS_release/train/JPEGImages/431bd67db7e6,61,890,720,/datadrive2/MeViS_release/train/masks/431bd67db7e6/10,431bd67db7e6_10,0,60,/datadrive2/MeViS_release/train/boxes/431bd67db7e6/10
